Leak_1,Date,Flowrate_1,Netflow_1,Pressure_1,ID_1,Leak_2,Flowrate_2,Netflow_2,Pressure_2,ID_2,Leak_5,Flowrate_5,Netflow_5,Pressure_5,ID_5,Leak_6,Flowrate_6,Netflow_6,Pressure_6,ID_6,Leak,Flowrate,Netflow,Pressure,ID,LeakStatus
13,2017-10-30 13:00:00,231.04,7331992.0,1.44,1,13,6.92,1593812.0,0.0,2,13,0.0,5358891.0,1.16,3,13,0.0,1311923.0,0.0,4,13,0.07,659301.9,0.0,5,0
13,2017-10-30 13:15:00,231.71,7332050.0,1.44,1,13,7.12,1593814.0,0.0,2,13,0.0,5358891.0,1.04,3,13,0.0,1311923.0,0.0,4,13,0.0,659301.9,0.0,5,0
13,2017-10-30 13:30:00,226.01,7332106.0,1.48,1,13,6.73,1593815.0,0.0,2,13,0.0,5358891.0,1.04,3,13,0.0,1311923.0,0.0,4,13,0.0,659301.9,0.0,5,0
13,2017-10-30 13:45:00,226.6,7332163.0,1.56,1,13,6.55,1593817.0,0.0,2,13,0.0,5358891.0,1.12,3,13,0.0,1311923.0,0.0,4,13,0.0,659301.9,0.0,5,0
13,2017-10-30 14:00:00,218.34,7332217.0,1.56,1,13,6.5,1593819.0,0.0,2,13,0.0,5358891.0,1.12,3,13,0.0,1311923.0,0.0,4,13,0.0,659301.9,0.0,5,0
13,2017-10-30 14:15:00,218.37,7332272.0,1.48,1,13,7.12,1593820.0,0.0,2,13,0.0,5358891.0,1.12,3,13,0.0,1311923.0,0.0,4,13,0.0,659301.9,0.0,5,0
13,2017-10-30 14:30:00,217.56,7332326.0,1.48,1,13,6.52,1593822.0,0.0,2,13,0.0,5358891.0,1.12,3,13,0.0,1311923.0,0.0,4,13,0.0,659301.9,0.0,5,0
13,2017-10-30 14:45:00,219.91,7332381.0,1.32,1,13,6.44,1593824.0,0.0,2,13,0.0,5358891.0,1.04,3,13,0.0,1311923.0,0.0,4,13,0.0,659301.9,0.0,5,0
13,2017-10-30 15:00:00,215.93,7332435.0,1.2,1,13,6.65,1593825.0,0.0,2,13,0.0,5358891.0,1.12,3,13,0.0,1311923.0,0.0,4,13,0.0,659301.9,0.0,5,0
13,2017-10-30 15:15:00,213.17,7332489.0,1.12,1,13,6.87,1593827.0,0.0,2,13,0.0,5358891.0,1.12,3,13,0.0,1311923.0,0.0,4,13,0.0,659301.9,0.0,5,0
13,2017-10-30 15:30:00,157.56,7332528.0,0.0,1,13,6.92,1593829.0,0.0,2,13,0.0,5358891.0,1.16,3,13,0.0,1311923.0,0.0,4,13,0.0,659301.9,0.0,5,0
13,2017-10-31 00:30:00,28.16,7332535.0,1.04,1,13,123.15,1593924.0,0.0,2,13,0.0,5358891.0,1.04,3,13,4.55,1311934.0,1.28,4,13,30.38,659464.6,1.56,5,0
13,2017-10-31 01:00:00,278.39,7332676.0,1.36,1,13,14.97,1593966.0,0.0,2,13,35.54,5358903.0,1.04,3,13,8.79,1311938.0,1.32,4,13,32.85,659480.8,1.6,5,0
13,2017-10-31 01:15:00,271.97,7332743.0,1.48,1,13,12.17,1593969.0,0.0,2,13,32.69,5358911.0,1.12,3,13,10.28,1311940.0,1.36,4,13,31.61,659488.7,1.48,5,0
13,2017-10-31 01:30:00,265.75,7332810.0,1.48,1,13,9.2,1593971.0,0.0,2,13,32.51,5358919.0,1.04,3,13,10.45,1311943.0,1.36,4,13,29.75,659496.1,1.44,5,0
13,2017-10-31 01:45:00,261.18,7332875.0,1.48,1,13,8.33,1593974.0,0.0,2,13,32.43,5358928.0,1.04,3,13,9.78,1311945.0,1.32,4,13,29.73,659503.6,1.44,5,0
13,2017-10-31 02:00:00,249.62,7332938.0,1.48,1,13,11.15,1593976.0,0.0,2,13,32.43,5358936.0,1.12,3,13,9.67,1311948.0,1.28,4,13,28.41,659510.6,1.44,5,0
13,2017-10-31 02:15:00,252.5,7333001.0,1.44,1,13,12.55,1593979.0,0.0,2,13,33.24,5358944.0,1.04,3,13,10.1,1311950.0,1.32,4,13,27.71,659517.6,1.48,5,0
13,2017-10-31 02:30:00,245.28,7333062.0,1.44,1,13,12.59,1593983.0,0.0,2,13,31.11,5358952.0,1.12,3,13,10.57,1311953.0,1.28,4,13,26.9,659524.3,1.48,5,0
13,2017-10-31 02:45:00,246.06,7333124.0,1.36,1,13,13.31,1593986.0,0.0,2,13,32.74,5358960.0,1.16,3,13,10.71,1311956.0,1.32,4,13,26.41,659530.9,1.48,5,0
13,2017-10-31 03:00:00,241.75,7333184.0,1.44,1,13,13.27,1593989.0,0.0,2,13,31.82,5358968.0,1.12,3,13,10.63,1311958.0,1.28,4,13,26.07,659537.4,1.56,5,0
13,2017-10-31 03:15:00,238.23,7333244.0,1.48,1,13,13.55,1593993.0,0.0,2,13,31.6,5358976.0,1.16,3,13,10.95,1311961.0,1.32,4,13,26.21,659543.9,1.48,5,0
13,2017-10-31 06:00:00,215.01,7333859.0,1.36,1,13,14.95,1594026.0,0.0,2,13,271.88,5359097.0,1.12,3,13,12.28,1311992.0,1.32,4,13,26.65,659613.4,1.56,5,0
13,2017-10-31 06:15:00,218.15,7333914.0,1.44,1,13,15.79,1594030.0,0.0,2,13,334.14,5359180.0,1.12,3,13,12.27,1311995.0,1.32,4,13,26.17,659620.0,1.6,5,0
13,2017-10-31 06:30:00,213.29,7333967.0,1.36,1,13,15.86,1594034.0,0.0,2,13,310.53,5359258.0,1.12,3,13,12.62,1311998.0,1.36,4,13,26.08,659626.5,1.48,5,0
13,2017-10-31 06:45:00,213.93,7334021.0,1.44,1,13,14.8,1594037.0,0.0,2,13,302.51,5359334.0,1.16,3,13,13.07,1312001.0,1.28,4,13,25.77,659633.0,1.56,5,0
13,2017-10-31 07:00:00,223.31,7334077.0,1.44,1,13,14.43,1594041.0,0.0,2,13,379.64,5359429.0,1.16,3,13,12.82,1312005.0,1.32,4,13,25.89,659639.5,1.56,5,0
13,2017-10-31 07:15:00,212.74,7334130.0,1.32,1,13,17.48,1594045.0,0.0,2,13,317.17,5359509.0,1.12,3,13,12.92,1312008.0,1.32,4,13,26.37,659646.1,1.56,5,0
13,2017-10-31 07:30:00,216.41,7334185.0,1.36,1,13,25.58,1594052.0,0.0,2,13,312.42,5359587.0,1.12,3,13,12.73,1312011.0,1.28,4,13,28.56,659653.3,1.64,5,0
13,2017-10-31 07:45:00,217.7,7334239.0,1.36,1,13,30.64,1594059.0,0.0,2,13,331.56,5359670.0,1.16,3,13,13.28,1312014.0,1.36,4,13,29.36,659660.6,1.6,5,0
13,2017-10-31 08:00:00,220.84,7334294.0,1.36,1,13,35.02,1594068.0,0.0,2,13,289.98,5359743.0,1.12,3,13,14.22,1312018.0,1.36,4,13,31.15,659668.4,1.72,5,0
13,2017-10-31 08:15:00,225.36,7334351.0,1.44,1,13,22.41,1594025.0,0.0,2,13,298.08,5359817.0,1.12,3,13,15.08,1312022.0,1.48,4,13,32.48,659676.6,1.76,5,0
13,2017-10-31 08:30:00,226.71,7334408.0,1.44,1,13,50.8,1594031.0,0.0,2,13,318.35,5359897.0,1.16,3,13,17.91,1312026.0,1.44,4,13,40.04,659686.6,2.44,5,0
13,2017-10-31 08:45:00,233.69,7334466.0,1.44,1,13,78.52,1594051.0,0.0,2,13,355.73,5359986.0,1.04,3,13,23.33,1312032.0,1.88,4,13,47.26,659698.4,2.48,5,0
13,2017-10-31 09:00:00,242.04,7334527.0,1.48,1,13,78.23,1594070.0,0.0,2,13,333.26,5360070.0,1.16,3,13,35.99,1312041.0,1.88,4,13,48.09,659710.4,2.48,5,0
13,2017-10-31 09:15:00,247.88,7334589.0,1.44,1,13,82.36,1594091.0,0.0,2,13,325.61,5360151.0,1.12,3,13,38.2,1312051.0,1.88,4,13,49.62,659722.9,2.52,5,0
13,2017-10-31 09:30:00,253.73,7334653.0,1.48,1,13,83.32,1594112.0,0.0,2,13,326.53,5360233.0,1.16,3,13,38.55,1312060.0,1.92,4,13,50.52,659735.6,2.68,5,0
13,2017-10-31 09:45:00,262.81,7334718.0,1.44,1,13,83.14,1594133.0,0.0,2,13,328.32,5360315.0,1.2,3,13,39.84,1312070.0,1.92,4,13,50.34,659748.2,2.64,5,0
13,2017-10-31 10:00:00,273.85,7334787.0,1.44,1,13,83.69,1594154.0,0.0,2,13,327.41,5360397.0,1.16,3,13,40.43,1312080.0,2.0,4,13,48.8,659760.4,2.64,5,0
13,2017-10-31 10:15:00,280.19,7334857.0,1.44,1,13,86.33,1594175.0,0.0,2,13,330.25,5360480.0,1.12,3,13,40.25,1312090.0,2.0,4,13,50.17,659772.9,2.68,5,0
13,2017-10-31 10:30:00,293.24,7334930.0,1.56,1,13,86.15,1594197.0,0.0,2,13,328.31,5360562.0,1.12,3,13,40.26,1312100.0,2.04,4,13,52.31,659786.0,2.64,5,0
13,2017-10-31 10:45:00,297.31,7335005.0,1.44,1,13,87.64,1594219.0,0.0,2,13,330.91,5360645.0,1.16,3,13,40.87,1312111.0,2.04,4,13,52.81,659799.2,2.68,5,0
13,2017-10-31 11:00:00,306.3,7335081.0,1.56,1,13,87.21,1594241.0,0.0,2,13,328.11,5360727.0,1.12,3,13,41.37,1312121.0,2.0,4,13,51.44,659812.1,2.76,5,0
13,2017-10-31 11:15:00,306.61,7335158.0,1.56,1,13,87.09,1594262.0,0.0,2,13,331.94,5360810.0,1.12,3,13,41.32,1312131.0,2.0,4,13,51.19,659824.9,2.76,5,0
13,2017-10-31 11:30:00,314.28,7335236.0,1.6,1,13,86.55,1594284.0,0.0,2,13,329.62,5360892.0,1.16,3,13,41.41,1312142.0,2.0,4,13,50.77,659837.5,2.76,5,0
13,2017-10-31 11:45:00,307.72,7335314.0,1.64,1,13,86.91,1594306.0,0.0,2,13,330.84,5360975.0,1.12,3,13,41.83,1312152.0,2.0,4,13,50.35,659850.1,2.76,5,0
13,2017-10-31 12:00:00,307.83,7335391.0,0.0,1,13,87.01,1594327.0,0.0,2,13,329.66,5361057.0,1.16,3,13,41.18,1312162.0,2.0,4,13,50.1,659862.6,2.76,5,0
13,2017-10-31 12:15:00,311.26,7335468.0,1.32,1,13,87.92,1594349.0,0.0,2,13,333.1,5361140.0,1.12,3,13,42.37,1312173.0,1.92,4,13,49.87,659875.1,2.8,5,0
13,2017-10-31 12:30:00,302.15,7335544.0,1.28,1,13,87.85,1594371.0,0.0,2,13,331.14,5361223.0,1.16,3,13,42.74,1312184.0,2.0,4,13,47.91,659887.1,2.8,5,0
13,2017-10-31 12:45:00,293.06,7335617.0,0.0,1,13,89.33,1594394.0,0.0,2,13,330.6,5361306.0,1.12,3,13,43.15,1312195.0,2.0,4,13,38.62,659896.8,2.96,5,0
13,2017-10-31 13:00:00,311.62,7335695.0,1.04,1,13,88.4,1594416.0,0.0,2,13,329.02,5361388.0,1.16,3,13,43.62,1312205.0,2.08,4,13,32.46,659904.9,3.04,5,0
13,2017-10-31 13:15:00,315.68,7335774.0,0.0,1,13,91.85,1594439.0,1.04,2,13,330.15,5361471.0,1.16,3,13,44.59,1312217.0,1.88,4,13,32.92,659913.1,4.24,5,0
13,2017-10-31 13:30:00,332.86,7335857.0,0.0,1,13,91.93,1594462.0,1.16,2,13,329.14,5361553.0,1.12,3,13,44.9,1312228.0,1.88,4,13,42.26,659923.6,4.28,5,0
13,2017-10-31 13:45:00,334.49,7335941.0,0.0,1,13,93.4,1594485.0,1.04,2,13,326.23,5361634.0,1.12,3,13,79.46,1312248.0,4.56,4,13,42.66,659934.4,4.28,5,0
13,2017-10-31 14:00:00,359.48,7336030.0,0.0,1,13,92.92,1594508.0,1.12,2,13,322.71,5361715.0,1.12,3,13,75.74,1312267.0,4.6,4,13,43.3,659945.2,4.28,5,0
13,2017-10-31 14:15:00,304.16,7336107.0,0.0,1,13,93.09,1594532.0,1.12,2,13,323.68,5361796.0,1.12,3,13,75.7,1312286.0,4.56,4,13,42.78,659955.9,4.28,5,0
13,2017-10-31 14:30:00,336.63,7336191.0,0.0,1,13,91.69,1594555.0,1.2,2,13,322.46,5361877.0,1.16,3,13,75.93,1312305.0,4.56,4,13,42.27,659966.4,4.28,5,0
13,2017-10-31 14:45:00,341.93,7336276.0,0.0,1,13,90.19,1594577.0,1.28,2,13,321.69,5361957.0,1.12,3,13,75.25,1312323.0,4.52,4,13,42.65,659977.1,4.24,5,0
13,2017-10-31 15:00:00,311.22,7336354.0,1.16,1,13,90.32,1594600.0,1.28,2,13,321.67,5362038.0,1.16,3,13,76.66,1312343.0,4.72,4,13,43.65,659988.0,4.28,5,0
13,2017-10-31 15:15:00,305.96,7336431.0,1.12,1,13,91.01,1594622.0,1.2,2,13,323.27,5362118.0,1.12,3,13,76.2,1312362.0,4.6,4,13,42.56,659998.6,4.28,5,0
13,2017-10-31 15:30:00,326.08,7336512.0,1.12,1,13,91.21,1594645.0,1.28,2,13,321.03,5362199.0,1.16,3,13,76.59,1312381.0,4.68,4,13,41.84,660009.1,4.28,5,0
13,2017-10-31 15:45:00,307.3,7336589.0,1.36,1,13,92.88,1594668.0,0.0,2,13,323.23,5362279.0,1.16,3,13,75.98,1312400.0,4.6,4,13,39.72,660019.0,4.24,5,0
13,2017-10-31 16:00:00,309.1,7336666.0,1.2,1,13,93.94,1594692.0,1.12,2,13,320.98,5362360.0,1.04,3,13,76.31,1312419.0,4.72,4,13,40.09,660029.0,4.28,5,0
13,2017-10-31 16:15:00,312.21,7336744.0,1.12,1,13,94.95,1594716.0,1.04,2,13,322.32,5362440.0,1.12,3,13,75.03,1312438.0,4.52,4,13,41.2,660039.4,4.28,5,0
13,2017-10-31 16:30:00,321.23,7336824.0,1.12,1,13,93.54,1594739.0,1.12,2,13,319.08,5362520.0,1.04,3,13,74.6,1312456.0,4.52,4,13,40.12,660049.4,4.2,5,0
13,2017-10-31 16:45:00,332.07,7336908.0,1.16,1,13,94.77,1594763.0,1.04,2,13,320.33,5362600.0,1.12,3,13,74.03,1312475.0,4.52,4,13,40.45,660059.5,4.24,5,0
13,2017-10-31 17:00:00,317.08,7336987.0,0.0,1,13,94.23,1594786.0,1.04,2,13,319.33,5362680.0,1.04,3,13,74.21,1312493.0,4.28,4,13,40.75,660069.6,4.2,5,0
13,2017-10-31 17:15:00,321.0,7337067.0,0.0,1,13,94.58,1594810.0,1.12,2,13,319.44,5362760.0,1.12,3,13,76.0,1312512.0,4.28,4,13,40.95,660079.9,4.2,5,0
13,2017-10-31 17:30:00,339.57,7337152.0,0.0,1,13,94.4,1594834.0,1.12,2,13,316.04,5362839.0,1.16,3,13,76.06,1312531.0,4.24,4,13,40.11,660089.9,4.28,5,0
13,2017-10-31 17:45:00,306.94,7337229.0,0.0,1,13,94.33,1594857.0,1.16,2,13,317.3,5362918.0,1.12,3,13,75.61,1312550.0,4.24,4,13,39.15,660099.7,4.36,5,0
13,2017-10-31 18:00:00,336.91,7337313.0,0.0,1,13,94.22,1594881.0,1.12,2,13,313.76,5362997.0,1.12,3,13,76.03,1312569.0,4.36,4,13,38.96,660109.5,4.36,5,0
13,2017-10-31 18:15:00,305.62,7337389.0,0.0,1,13,94.6,1594904.0,1.04,2,13,314.11,5363075.0,1.04,3,13,76.73,1312588.0,4.36,4,13,38.66,660119.1,4.28,5,0
13,2017-10-31 18:30:00,342.07,7337475.0,0.0,1,13,94.13,1594928.0,1.16,2,13,310.75,5363153.0,1.12,3,13,77.12,1312608.0,4.36,4,13,38.12,660128.7,4.28,5,0
13,2017-10-31 18:45:00,324.87,7337556.0,0.0,1,13,93.79,1594951.0,1.12,2,13,310.92,5363230.0,1.12,3,13,76.45,1312627.0,4.28,4,13,38.05,660138.1,4.28,5,0
13,2017-10-31 19:00:00,344.4,7337642.0,0.0,1,13,94.46,1594975.0,1.12,2,13,307.64,5363308.0,1.16,3,13,76.48,1312646.0,4.36,4,13,37.88,660147.6,4.24,5,0
13,2017-10-31 19:15:00,317.0,7337721.0,0.0,1,13,94.34,1594998.0,1.04,2,13,209.97,5363360.0,1.12,3,13,75.62,1312665.0,4.28,4,13,38.1,660157.1,4.24,5,0
13,2017-10-31 19:30:00,324.4,7337802.0,0.0,1,13,95.98,1595022.0,1.12,2,13,95.25,5363384.0,1.12,3,13,75.95,1312684.0,4.24,4,13,29.63,660164.6,4.4,5,0
13,2017-10-31 19:45:00,298.28,7337877.0,0.0,1,13,94.96,1595046.0,1.04,2,13,84.9,5363405.0,1.12,3,13,75.71,1312703.0,4.4,4,13,16.88,660168.8,4.4,5,0
13,2017-10-31 20:00:00,328.57,7337959.0,0.0,1,13,96.02,1595070.0,1.12,2,13,79.57,5363425.0,1.12,3,13,76.02,1312722.0,4.44,4,13,15.9,660172.8,4.36,5,0
13,2017-10-31 20:15:00,333.36,7338042.0,0.0,1,13,95.44,1595094.0,1.16,2,13,76.68,5363444.0,1.16,3,13,75.82,1312741.0,4.44,4,13,16.5,660176.9,4.4,5,0
13,2017-10-31 20:30:00,312.89,7338121.0,0.0,1,13,94.94,1595118.0,1.12,2,13,76.84,5363463.0,1.12,3,13,76.38,1312760.0,4.44,4,13,15.58,660180.8,4.44,5,0
13,2017-10-31 20:45:00,328.43,7338203.0,0.0,1,13,94.02,1595141.0,1.28,2,13,76.14,5363482.0,1.16,3,13,75.76,1312779.0,4.44,4,13,16.06,660184.8,4.4,5,0
13,2017-10-31 21:00:00,311.82,7338281.0,0.0,1,13,93.72,1595165.0,1.36,2,13,74.4,5363501.0,1.12,3,13,75.89,1312798.0,4.44,4,13,15.59,660188.7,4.44,5,0
13,2017-10-31 21:15:00,338.71,7338365.0,0.0,1,13,91.94,1595188.0,1.48,2,13,75.53,5363520.0,1.04,3,13,75.82,1312817.0,4.56,4,13,15.19,660192.5,4.44,5,0
13,2017-10-31 21:30:00,323.63,7338446.0,0.0,1,13,91.21,1595210.0,1.56,2,13,76.85,5363539.0,1.12,3,13,76.44,1312836.0,4.6,4,13,15.72,660196.4,4.56,5,0
13,2017-10-31 21:45:00,352.59,7338535.0,0.0,1,13,91.11,1595233.0,1.56,2,13,78.02,5363558.0,1.16,3,13,76.33,1312855.0,4.6,4,13,15.29,660200.3,4.52,5,0
13,2017-10-31 22:00:00,334.26,7338618.0,0.0,1,13,91.25,1595256.0,1.6,2,13,79.14,5363578.0,1.12,3,13,76.69,1312874.0,4.6,4,13,15.32,660204.1,4.56,5,0
13,2017-10-31 22:15:00,328.27,7338700.0,0.0,1,13,90.62,1595279.0,1.6,2,13,78.22,5363598.0,1.12,3,13,76.25,1312893.0,4.6,4,13,15.73,660208.0,4.52,5,0
13,2017-10-31 22:30:00,318.74,7338780.0,0.0,1,13,91.14,1595302.0,1.64,2,13,80.39,5363618.0,1.16,3,13,76.52,1312912.0,4.6,4,13,15.83,660211.9,4.56,5,0
13,2017-10-31 22:45:00,352.47,7338868.0,0.0,1,13,90.86,1595324.0,1.64,2,13,81.16,5363638.0,1.12,3,13,76.03,1312931.0,4.6,4,13,15.02,660215.7,4.56,5,0
13,2017-10-31 23:00:00,363.44,7338959.0,0.0,1,13,91.29,1595347.0,1.72,2,13,82.18,5363659.0,1.12,3,13,76.58,1312950.0,4.6,4,13,13.9,660219.2,4.56,5,0
13,2017-10-31 23:15:00,294.9,7339033.0,0.0,1,13,90.36,1595370.0,1.76,2,13,81.27,5363679.0,1.16,3,13,76.16,1312969.0,4.6,4,13,13.56,660222.6,4.52,5,0
13,2017-10-31 23:30:00,315.55,7339111.0,0.0,1,13,91.44,1595392.0,1.76,2,13,84.87,5363700.0,1.12,3,13,76.63,1312989.0,4.6,4,13,12.44,660225.7,4.6,5,0
13,2017-10-31 23:45:00,341.02,7339197.0,0.0,1,13,89.9,1595415.0,1.76,2,13,85.69,5363722.0,1.12,3,13,76.34,1313008.0,4.68,4,13,11.98,660228.7,4.56,5,0
13,2017-11-01 00:00:00,351.1,7339284.0,0.0,1,13,90.06,1595437.0,1.76,2,13,88.99,5363744.0,1.04,3,13,76.7,1313027.0,4.68,4,13,13.12,660232.0,4.56,5,0
13,2017-11-01 00:15:00,340.95,7339370.0,1.04,1,13,88.21,1595460.0,1.92,2,13,88.29,5363766.0,1.12,3,13,76.18,1313046.0,4.68,4,13,13.36,660235.3,4.56,5,0
13,2017-11-01 00:30:00,351.85,7339457.0,0.0,1,13,87.98,1595482.0,1.88,2,13,76.24,5363785.0,1.16,3,13,76.34,1313065.0,4.6,4,13,13.6,660238.7,4.56,5,0
13,2017-11-01 00:45:00,300.78,7339533.0,1.04,1,13,87.52,1595503.0,1.88,2,13,60.55,5363800.0,1.04,3,13,76.24,1313084.0,4.72,4,13,13.68,660242.1,4.52,5,0
13,2017-11-01 01:00:00,319.43,7339612.0,0.0,1,13,86.08,1595525.0,2.08,2,13,45.53,5363812.0,1.12,3,13,76.75,1313103.0,4.6,4,13,13.38,660245.5,4.56,5,0
13,2017-11-01 01:15:00,324.34,7339694.0,0.0,1,13,80.01,1595545.0,2.24,2,13,38.4,5363821.0,1.12,3,13,76.22,1313122.0,4.72,4,13,13.47,660248.8,4.52,5,0
13,2017-11-01 01:30:00,325.57,7339775.0,0.0,1,13,79.53,1595565.0,2.32,2,13,36.95,5363830.0,1.04,3,13,76.04,1313141.0,4.72,4,13,12.94,660252.1,4.68,5,0
13,2017-11-01 01:45:00,284.69,7339846.0,0.0,1,13,77.91,1595584.0,2.44,2,13,39.86,5363840.0,1.12,3,13,75.83,1313160.0,4.8,4,13,12.34,660255.1,4.6,5,0
13,2017-11-01 02:00:00,334.85,7339930.0,1.04,1,13,77.14,1595604.0,2.52,2,13,42.32,5363851.0,1.12,3,13,76.17,1313179.0,4.84,4,13,11.93,660258.1,4.6,5,0
13,2017-11-01 02:15:00,351.89,7340018.0,0.0,1,13,75.09,1595622.0,2.64,2,13,41.35,5363861.0,1.12,3,13,76.1,1313198.0,4.84,4,13,11.24,660260.9,4.68,5,0
13,2017-11-01 02:30:00,326.35,7340099.0,0.0,1,13,84.55,1595643.0,1.16,2,13,40.15,5363871.0,1.12,3,13,76.36,1313217.0,4.88,4,13,10.74,660263.6,4.72,5,0
13,2017-11-01 02:45:00,298.84,7340174.0,0.0,1,13,93.56,1595667.0,0.0,2,13,38.48,5363881.0,1.12,3,13,76.13,1313236.0,4.88,4,13,8.51,660265.8,2.68,5,0
13,2017-11-01 03:00:00,282.64,7340244.0,0.0,1,13,91.32,1595690.0,0.0,2,13,26.4,5363888.0,1.12,3,13,59.53,1313251.0,0.0,4,13,7.63,660267.7,2.68,5,0
13,2017-11-01 06:00:00,324.24,7341207.0,0.0,1,13,93.18,1595965.0,1.04,2,13,0.0,5363887.0,1.12,3,13,43.31,1313373.0,1.16,4,13,8.17,660292.3,2.92,5,0
13,2017-11-01 06:00:00,324.24,7341207.0,0.0,1,13,93.18,1595965.0,1.04,2,13,0.0,5363887.0,1.12,3,13,43.31,1313373.0,1.16,4,13,8.17,660292.3,2.92,5,0
13,2017-11-01 06:15:00,287.95,7341279.0,0.0,1,13,92.5,1595989.0,1.04,2,13,0.0,5363887.0,1.12,3,13,43.23,1313384.0,1.2,4,13,8.37,660294.4,2.88,5,0
13,2017-11-01 06:15:00,287.95,7341279.0,0.0,1,13,92.5,1595989.0,1.04,2,13,0.0,5363887.0,1.12,3,13,43.23,1313384.0,1.2,4,13,8.37,660294.4,2.88,5,0
13,2017-11-01 06:30:00,322.96,7341360.0,0.0,1,13,93.09,1596012.0,1.04,2,13,0.0,5363887.0,1.16,3,13,43.58,1313395.0,1.2,4,13,7.95,660296.4,2.88,5,0
13,2017-11-01 06:30:00,322.96,7341360.0,0.0,1,13,93.09,1596012.0,1.04,2,13,0.0,5363887.0,1.16,3,13,43.58,1313395.0,1.2,4,13,7.95,660296.4,2.88,5,0
13,2017-11-01 06:45:00,341.04,7341445.0,1.04,1,13,93.5,1596035.0,1.04,2,13,0.0,5363887.0,1.12,3,13,44.75,1313406.0,1.2,4,13,8.34,660298.4,2.92,5,0
13,2017-11-01 06:45:00,341.04,7341445.0,1.04,1,13,93.5,1596035.0,1.04,2,13,0.0,5363887.0,1.12,3,13,44.75,1313406.0,1.2,4,13,8.34,660298.4,2.92,5,0
13,2017-11-01 07:00:00,314.61,7341524.0,0.0,1,13,93.84,1596059.0,0.0,2,13,0.0,5363887.0,1.04,3,13,44.16,1313417.0,1.16,4,13,8.03,660300.4,2.92,5,0
13,2017-11-01 07:00:00,314.61,7341524.0,0.0,1,13,93.84,1596059.0,0.0,2,13,0.0,5363887.0,1.12,3,13,44.16,1313417.0,1.16,4,13,8.03,660300.4,2.92,5,0
13,2017-11-01 07:15:00,330.95,7341607.0,0.0,1,13,93.21,1596082.0,0.0,2,13,0.0,5363887.0,1.12,3,13,44.42,1313428.0,1.2,4,13,8.2,660302.5,2.92,5,0
13,2017-11-01 07:15:00,330.95,7341607.0,0.0,1,13,93.21,1596082.0,0.0,2,13,0.0,5363887.0,1.04,3,13,44.42,1313428.0,1.2,4,13,8.2,660302.5,2.92,5,0
13,2017-11-01 07:30:00,285.46,7341678.0,0.0,1,13,92.65,1596105.0,0.0,2,13,0.0,5363887.0,1.04,3,13,44.75,1313439.0,1.2,4,13,8.7,660304.7,2.92,5,0
13,2017-11-01 07:30:00,285.46,7341678.0,0.0,1,13,92.65,1596105.0,0.0,2,13,0.0,5363887.0,1.04,3,13,44.75,1313439.0,1.2,4,13,8.7,660304.7,2.92,5,0
13,2017-11-01 07:45:00,269.28,7341746.0,1.64,1,13,31.56,1596113.0,0.0,2,13,0.0,5363887.0,1.12,3,13,44.82,1313451.0,1.2,4,13,8.71,660306.9,2.04,5,0
13,2017-11-01 07:45:00,269.28,7341746.0,1.64,1,13,31.56,1596113.0,0.0,2,13,0.0,5363887.0,1.12,3,13,44.82,1313451.0,1.2,4,13,8.71,660306.9,2.04,5,0
13,2017-11-01 08:00:00,244.66,7341807.0,1.32,1,13,6.06,1596115.0,0.0,2,13,0.0,5363887.0,1.12,3,13,44.86,1313462.0,1.16,4,13,1.52,660307.3,0.0,5,0
13,2017-11-01 08:00:00,244.66,7341807.0,1.32,1,13,6.06,1596115.0,0.0,2,13,0.0,5363887.0,1.04,3,13,44.86,1313462.0,1.16,4,13,1.52,660307.3,0.0,5,0
13,2017-11-01 08:15:00,243.2,7341868.0,1.2,1,13,6.3,1596116.0,0.0,2,13,0.0,5363887.0,1.16,3,13,35.29,1313471.0,0.0,4,13,0.02,660306.7,0.0,5,0
13,2017-11-01 08:30:00,240.14,7341928.0,1.12,1,13,6.39,1596118.0,0.0,2,13,0.0,5363887.0,1.16,3,13,27.85,1313478.0,0.0,4,13,0.08,660306.4,0.0,5,0
13,2017-11-01 08:45:00,233.23,7341987.0,1.2,1,13,6.88,1596120.0,0.0,2,13,0.0,5363887.0,1.12,3,13,25.28,1313484.0,0.0,4,13,1.02,660306.3,0.0,5,0
13,2017-11-01 08:45:00,233.23,7341987.0,1.2,1,13,6.88,1596120.0,0.0,2,13,0.0,5363887.0,1.04,3,13,25.28,1313484.0,0.0,4,13,1.02,660306.3,0.0,5,0
13,2017-11-01 09:00:00,226.32,7342043.0,1.28,1,13,6.09,1596121.0,0.0,2,13,0.0,5363887.0,1.12,3,13,22.99,1313490.0,0.0,4,13,0.77,660306.4,0.0,5,0
13,2017-11-01 09:15:00,213.62,7342097.0,1.16,1,13,5.98,1596123.0,0.0,2,13,0.0,5363887.0,1.2,3,13,22.55,1313495.0,0.0,4,13,0.18,660306.4,0.0,5,0
13,2017-11-01 09:15:00,213.62,7342097.0,1.16,1,13,5.98,1596123.0,0.0,2,13,0.0,5363887.0,1.2,3,13,22.55,1313495.0,0.0,4,13,0.18,660306.4,0.0,5,0
13,2017-11-01 09:30:00,209.11,7342149.0,1.04,1,13,5.93,1596124.0,0.0,2,13,0.0,5363887.0,1.12,3,13,24.24,1313502.0,0.0,4,13,0.0,660306.4,0.0,5,0
