Leak_1,Date,Flowrate_1,Netflow_1,Pressure_1,ID_1,Leak_2,Flowrate_2,Netflow_2,Pressure_2,ID_2,Leak_5,Flowrate_5,Netflow_5,Pressure_5,ID_5,Leak_6,Flowrate_6,Netflow_6,Pressure_6,ID_6,Leak_9,Flowrate_9,Netflow_9,Pressure_9,ID_9,Leak_10,Flowrate_10,Netflow_10,Pressure_10,ID_10,LeakStatus
3,2017-08-10 22:15:00,278.38,3434674.0,0.0,1,3,0.76,615659.9,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,27.36,159529.7,1.44,5,3,197.06,602376.6,10.56,6,0
3,2017-08-10 22:30:00,273.31,3434742.0,0.0,1,3,0.0,615659.9,0.0,2,3,0.0,450230.9,1.16,3,3,0.0,669522.4,1.28,4,3,26.22,159536.3,1.48,5,3,192.96,602424.8,10.68,6,0
3,2017-08-10 22:45:00,267.36,3434809.0,0.0,1,3,0.0,615659.9,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,9.81,159538.3,1.44,5,3,193.53,602473.3,10.4,6,0
3,2017-08-10 23:00:00,264.25,3434875.0,0.0,1,3,0.0,615659.9,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.1,1.44,5,3,181.14,602518.4,10.04,6,0
3,2017-08-10 23:15:00,163.91,3434916.0,0.0,1,3,0.0,615659.9,0.0,2,3,0.03,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,2.16,159537.1,1.36,5,3,161.78,602559.0,9.68,6,0
3,2017-08-10 23:30:00,121.84,3434946.0,0.0,1,3,0.0,615659.9,0.0,2,3,0.0,450230.9,1.16,3,3,0.0,669522.4,1.28,4,3,0.14,159537.2,1.44,5,3,147.11,602595.7,9.44,6,0
3,2017-08-10 23:45:00,108.29,3434973.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.2,4,3,0.0,159537.2,1.36,5,3,98.19,602620.3,9.4,6,0
3,2017-08-11 00:00:00,99.95,3434998.0,0.0,1,3,0.58,615658.9,0.0,2,3,0.0,450230.9,1.16,3,3,0.0,669522.4,1.28,4,3,0.0,159537.2,1.36,5,3,95.23,602644.1,9.4,6,0
3,2017-08-11 00:15:00,104.47,3435025.0,0.0,1,3,1.81,615659.3,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,3.04,159537.9,1.44,5,3,78.67,602663.8,9.4,6,0
3,2017-08-11 00:30:00,95.68,3435048.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.16,3,3,0.0,669522.4,1.32,4,3,0.02,159537.9,1.44,5,3,81.89,602684.2,9.36,6,0
3,2017-08-11 00:45:00,90.66,3435071.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.16,3,3,0.0,669522.4,1.28,4,3,0.0,159537.9,1.36,5,3,76.58,602703.4,9.4,6,0
3,2017-08-11 01:00:00,92.34,3435094.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.2,4,3,0.0,159537.9,1.36,5,3,78.24,602722.9,9.4,6,0
3,2017-08-11 01:15:00,84.4,3435115.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,0.32,159537.7,1.36,5,3,76.24,602742.0,9.36,6,0
3,2017-08-11 01:30:00,87.18,3435137.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,0.01,159537.7,1.44,5,3,72.15,602760.0,9.4,6,0
3,2017-08-11 01:45:00,90.29,3435160.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.16,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.36,5,3,79.27,602779.8,9.36,6,0
3,2017-08-11 02:00:00,86.69,3435181.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.04,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.44,5,3,72.73,602798.0,9.4,6,0
3,2017-08-11 02:15:00,92.91,3435205.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.36,5,3,77.93,602817.6,9.4,6,0
3,2017-08-11 02:30:00,95.59,3435228.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.16,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.36,5,3,86.22,602837.9,9.4,6,0
3,2017-08-11 02:45:00,93.04,3435252.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.36,5,3,64.65,602854.1,9.4,6,0
3,2017-08-11 03:00:00,98.39,3435276.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.48,5,3,75.99,602872.1,9.4,6,0
3,2017-08-11 03:15:00,91.85,3435299.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.16,3,3,0.0,669522.4,1.32,4,3,0.0,159537.7,1.44,5,3,68.31,602889.2,9.44,6,0
3,2017-08-11 03:30:00,91.97,3435322.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.04,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.44,5,3,95.19,602912.9,9.4,6,0
3,2017-08-11 03:45:00,87.17,3435344.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.03,450230.9,1.16,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.48,5,3,77.81,602932.1,9.4,6,0
3,2017-08-11 04:00:00,91.45,3435367.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.36,5,3,81.53,602952.5,9.4,6,0
3,2017-08-11 04:15:00,89.19,3435389.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.2,4,3,0.0,159537.7,1.36,5,3,80.64,602972.7,9.44,6,0
3,2017-08-11 04:30:00,79.21,3435409.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.04,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.36,5,3,71.54,602990.6,9.4,6,0
3,2017-08-11 04:45:00,42.95,3435420.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.16,3,3,0.0,669522.4,1.28,4,3,0.04,159537.7,1.36,5,3,44.38,603001.7,9.36,6,0
3,2017-08-11 05:00:00,3.23,3435419.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.36,5,3,8.4,603003.5,9.28,6,0
3,2017-08-11 05:15:00,1.8,3435420.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.44,5,3,7.47,603005.3,9.24,6,0
3,2017-08-11 05:30:00,0.63,3435420.0,0.0,1,3,0.0,615659.3,0.0,2,3,0.0,450230.9,1.16,3,3,0.0,669522.4,1.32,4,3,0.0,159537.7,1.44,5,3,4.1,603005.9,9.36,6,0
3,2017-08-11 05:45:00,4.8,3435420.0,0.0,1,3,0.63,615659.1,0.0,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.36,5,3,1.7,603006.3,9.36,6,0
3,2017-08-11 06:00:00,1.72,3435421.0,0.0,1,3,0.0,615659.1,1.12,2,3,0.0,450230.9,1.12,3,3,0.0,669522.4,1.32,4,3,0.0,159537.7,1.36,5,3,0.27,603006.3,9.28,6,0
3,2017-08-11 06:15:00,0.0,3435421.0,0.0,1,3,4.71,615660.3,1.16,2,3,0.03,450231.0,1.04,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.44,5,3,0.0,603006.3,9.4,6,0
3,2017-08-11 06:30:00,0.0,3435421.0,0.0,1,3,9.36,615662.7,1.28,2,3,0.0,450231.0,1.12,3,3,0.0,669522.4,1.32,4,3,0.04,159537.7,1.36,5,3,0.0,603006.3,9.28,6,0
3,2017-08-11 06:45:00,1.49,3435421.0,0.0,1,3,14.99,615666.4,1.32,2,3,0.0,450231.0,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.44,5,3,0.0,603006.3,9.4,6,0
3,2017-08-11 07:00:00,4.79,3435417.0,0.0,1,3,14.99,615670.2,1.36,2,3,0.0,450231.0,1.04,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.36,5,3,0.0,603006.3,9.36,6,0
3,2017-08-11 07:15:00,2.77,3435418.0,0.0,1,3,18.84,615674.9,1.48,2,3,0.0,450231.0,1.16,3,3,0.0,669522.4,1.2,4,3,0.0,159537.7,1.36,5,3,3.84,603007.3,9.44,6,0
3,2017-08-11 07:30:00,5.01,3435418.0,0.0,1,3,25.64,615681.3,2.04,2,3,0.0,450231.0,1.16,3,3,0.0,669522.4,1.2,4,3,0.0,159537.7,1.36,5,3,6.49,603008.9,9.28,6,0
3,2017-08-11 07:45:00,0.0,3435418.0,0.0,1,3,22.12,615679.1,1.76,2,3,0.17,450231.0,1.12,3,3,0.0,669522.4,1.32,4,3,0.12,159537.7,1.36,5,3,3.24,603009.3,9.36,6,0
3,2017-08-11 08:00:00,0.0,3435418.0,0.0,1,3,97.06,615685.5,2.0,2,3,0.0,450231.0,1.12,3,3,0.0,669522.4,1.28,4,3,0.06,159537.7,1.44,5,3,0.12,603009.1,9.28,6,0
3,2017-08-11 08:15:00,1.09,3435418.0,0.0,1,3,41.1,615695.9,2.44,2,3,0.01,450231.0,1.16,3,3,0.0,669522.4,1.28,4,3,0.07,159537.7,1.44,5,3,0.0,603009.1,9.36,6,0
3,2017-08-11 08:30:00,0.0,3435418.0,0.0,1,3,39.12,615705.6,2.64,2,3,0.0,450231.0,1.12,3,3,0.0,669522.4,1.32,4,3,0.0,159537.7,1.44,5,3,0.0,603009.1,9.28,6,0
3,2017-08-11 08:45:00,0.0,3435418.0,0.0,1,3,43.51,615716.5,3.36,2,3,0.0,450231.0,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.44,5,3,0.0,603009.1,9.28,6,0
3,2017-08-11 09:00:00,0.0,3435418.0,0.0,1,3,53.54,615730.0,4.4,2,3,0.0,450231.0,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.44,5,3,0.0,603009.1,9.28,6,0
3,2017-08-11 09:15:00,0.84,3435419.0,0.0,1,3,67.27,615746.8,5.12,2,3,0.0,450231.0,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.48,5,3,0.0,603009.1,9.36,6,0
3,2017-08-11 09:30:00,2.85,3435419.0,0.0,1,3,69.41,615764.3,5.48,2,3,0.0,450231.0,1.04,3,3,0.0,669522.4,1.32,4,3,0.0,159537.7,1.44,5,3,0.0,603009.1,9.28,6,0
3,2017-08-11 09:45:00,0.88,3435419.0,0.0,1,3,69.03,615781.5,5.6,2,3,0.0,450231.0,1.12,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.36,5,3,0.0,603009.1,9.28,6,0
3,2017-08-11 10:00:00,0.0,3435419.0,0.0,1,3,69.36,615798.9,5.68,2,3,0.0,450231.0,1.16,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.44,5,3,0.0,603009.1,9.36,6,0
3,2017-08-11 10:15:00,0.0,3435419.0,0.0,1,3,68.56,615816.0,5.76,2,3,0.0,450231.0,1.16,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.44,5,3,0.0,603009.1,9.16,6,0
3,2017-08-11 10:30:00,0.24,3435419.0,0.0,1,3,65.66,615832.4,5.6,2,3,0.0,450231.0,1.16,3,3,0.0,669522.4,1.32,4,3,0.0,159537.7,1.44,5,3,0.0,603008.9,9.36,6,0
3,2017-08-11 10:45:00,0.0,3435419.0,0.0,1,3,65.33,615848.8,6.04,2,3,0.13,450231.0,1.16,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.48,5,3,0.0,603008.9,8.92,6,0
3,2017-08-11 11:00:00,0.0,3435419.0,0.0,1,3,63.75,615864.6,6.12,2,3,0.22,450231.1,1.16,3,3,0.0,669522.4,1.28,4,3,0.04,159537.7,1.44,5,3,0.64,603008.8,9.28,6,0
3,2017-08-11 11:15:00,0.0,3435419.0,0.0,1,3,65.47,615881.0,6.16,2,3,0.0,450231.1,1.16,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.44,5,3,0.0,603008.8,9.16,6,0
3,2017-08-11 11:30:00,0.0,3435419.0,0.0,1,3,64.56,615897.1,6.32,2,3,0.0,450231.1,1.04,3,3,0.0,669522.4,1.28,4,3,0.0,159537.7,1.48,5,3,0.0,603008.8,8.96,6,0
3,2017-08-11 11:45:00,0.0,3435419.0,0.0,1,3,63.42,615913.0,6.36,2,3,0.08,450231.1,1.16,3,3,0.58,669522.6,1.28,4,3,32.42,159545.8,1.48,5,3,0.69,603005.6,8.96,6,0
3,2017-08-11 13:00:00,768.93,3436062.0,0.0,1,3,45.17,615992.5,2.76,2,3,0.0,450231.1,1.16,3,3,0.0,669522.6,1.32,4,3,82.93,159673.9,2.88,5,3,497.63,603784.3,12.76,6,0
3,2017-08-11 15:45:00,780.28,3437929.0,0.0,1,3,6.34,616053.3,0.0,2,3,0.0,450231.1,1.16,3,3,0.0,669522.6,1.28,4,3,41.08,159837.6,1.44,5,3,460.19,605214.3,11.72,6,0
3,2017-08-11 16:00:00,553.0,3438025.0,0.0,1,3,5.59,616054.6,0.0,2,3,0.0,450231.1,1.16,3,3,0.0,669522.6,1.28,4,3,33.25,159845.9,1.36,5,3,450.36,605326.6,11.36,6,0
3,2017-08-11 16:15:00,878.65,3438215.0,0.0,1,3,6.86,616056.4,0.0,2,3,0.0,450231.1,1.12,3,3,0.0,669522.6,1.28,4,3,24.32,159852.0,1.36,5,3,413.07,605430.1,10.56,6,0
3,2017-08-11 16:30:00,341.34,3438227.0,0.0,1,3,5.63,616057.8,0.0,2,3,0.0,450231.1,1.16,3,3,0.0,669522.6,1.32,4,3,23.97,159857.9,1.44,5,3,394.54,605528.5,10.28,6,0
3,2017-08-11 16:45:00,854.17,3438439.0,0.0,1,3,2.28,616058.3,0.0,2,3,0.17,450231.1,1.12,3,3,0.0,669522.6,1.32,4,3,23.67,159863.9,1.44,5,3,386.28,605625.3,10.32,6,0
3,2017-08-11 17:00:00,386.62,3438526.0,0.0,1,3,1.67,616058.4,0.0,2,3,0.0,450231.1,1.16,3,3,0.0,669522.6,1.32,4,3,23.61,159869.8,1.44,5,3,384.15,605721.1,10.4,6,0
3,2017-08-11 17:15:00,474.68,3438644.0,0.0,1,3,0.0,616058.4,1.04,2,3,0.01,450231.1,1.16,3,3,0.0,669522.6,1.32,4,3,23.52,159875.7,1.44,5,3,384.05,605817.4,10.04,6,0
3,2017-08-11 17:30:00,483.26,3438761.0,0.0,1,3,0.0,616058.4,0.0,2,3,0.0,450231.1,1.16,3,3,0.0,669522.6,1.28,4,3,23.26,159881.5,1.44,5,3,380.9,605912.4,10.44,6,0
3,2017-08-11 17:45:00,496.03,3438885.0,0.0,1,3,0.0,616057.9,0.0,2,3,0.25,450231.2,1.16,3,3,0.0,669522.6,1.28,4,3,19.2,159886.3,1.44,5,3,379.59,606007.5,10.12,6,0
3,2017-08-11 18:00:00,479.92,3439005.0,0.0,1,3,0.22,616057.5,0.0,2,3,0.06,450231.2,1.16,3,3,0.0,669522.6,1.28,4,3,14.55,159889.9,1.44,5,3,374.09,606100.8,9.96,6,0
3,2017-08-11 18:15:00,517.3,3439135.0,0.0,1,3,0.25,616057.3,0.0,2,3,0.0,450231.2,1.12,3,3,0.0,669522.6,1.32,4,3,11.19,159892.7,1.48,5,3,373.07,606194.3,10.12,6,0
3,2017-08-11 18:30:00,411.02,3439235.0,0.0,1,3,0.01,616057.3,0.0,2,3,0.0,450231.2,1.16,3,3,0.0,669522.6,1.32,4,3,11.4,159895.5,1.48,5,3,377.9,606288.5,10.16,6,0
3,2017-08-11 18:45:00,396.99,3439321.0,0.0,1,3,0.0,616057.3,0.0,2,3,0.0,450231.2,1.16,3,3,0.0,669522.6,1.32,4,3,10.56,159898.2,1.44,5,3,374.49,606382.1,10.24,6,0
3,2017-08-11 19:00:00,593.56,3439469.0,0.0,1,3,0.0,616057.3,0.0,2,3,0.0,450231.2,1.12,3,3,0.0,669522.6,1.28,4,3,10.81,159900.9,1.44,5,3,368.92,606474.6,9.88,6,0
3,2017-08-11 19:15:00,378.18,3439563.0,0.0,1,3,0.0,616057.1,0.0,2,3,0.0,450231.2,1.2,3,3,0.0,669522.6,1.28,4,3,2.61,159901.5,1.44,5,3,375.51,606568.3,10.0,6,0
3,2017-08-11 19:30:00,483.55,3439684.0,0.0,1,3,0.0,616057.1,0.0,2,3,0.0,450231.2,1.16,3,3,0.0,669522.6,1.28,4,3,0.04,159901.5,1.48,5,3,376.91,606662.7,10.32,6,0
3,2017-08-11 19:45:00,319.23,3439763.0,0.0,1,3,0.0,616057.1,1.12,2,3,0.0,450231.2,1.12,3,3,0.0,669522.6,1.32,4,3,0.0,159901.5,1.44,5,3,379.95,606757.5,10.32,6,0
3,2017-08-11 20:00:00,428.15,3439870.0,0.0,1,3,0.0,616057.1,1.12,2,3,0.0,450231.2,1.04,3,3,6.97,669524.3,1.28,4,3,0.0,159901.5,1.44,5,3,380.89,606852.9,9.52,6,0
3,2017-08-11 20:15:00,510.91,3439989.0,0.0,1,3,0.0,616057.1,1.12,2,3,0.25,450221.8,1.12,3,3,36.32,669533.4,1.28,4,3,0.0,159901.5,1.44,5,3,413.08,606955.9,9.56,6,0
3,2017-08-11 23:30:00,0.0,3440092.0,0.0,1,3,83.92,616246.3,6.72,2,3,38.65,450351.2,1.12,3,3,35.29,669697.1,1.28,4,3,0.01,159901.5,1.44,5,3,375.05,607111.8,9.4,6,0
3,2017-08-12 00:30:00,419.67,3440560.0,0.0,1,3,72.34,616326.7,0.0,2,3,31.13,450379.5,1.16,3,3,35.31,669728.6,1.32,4,3,0.0,159901.5,1.36,5,3,372.93,607638.1,13.84,6,0
3,2017-08-12 00:45:00,426.34,3440667.0,0.0,1,3,34.17,616335.2,0.0,2,3,30.35,450387.1,1.16,3,3,34.47,669737.3,1.32,4,3,0.0,159901.5,1.32,5,3,359.82,607727.8,13.8,6,0
3,2017-08-12 01:00:00,467.51,3440784.0,0.0,1,3,38.19,616344.8,0.0,2,3,30.13,450394.6,1.16,3,3,34.7,669745.9,1.28,4,3,0.0,159901.5,1.36,5,3,378.41,607822.6,13.84,6,0
3,2017-08-12 01:15:00,442.55,3440895.0,0.0,1,3,41.08,616355.0,0.0,2,3,29.82,450402.1,1.16,3,3,33.92,669754.4,1.28,4,3,0.0,159901.5,1.44,5,3,347.28,607909.3,13.84,6,0
3,2017-08-12 01:30:00,387.58,3440991.0,0.0,1,3,42.38,616365.6,0.0,2,3,30.28,450409.7,1.16,3,3,34.62,669763.0,1.2,4,3,0.0,159901.5,1.32,5,3,356.7,607998.6,13.84,6,0
3,2017-08-12 01:45:00,396.45,3441091.0,0.0,1,3,40.94,616375.8,0.0,2,3,30.04,450417.2,1.12,3,3,33.97,669771.5,1.28,4,3,0.0,159901.5,1.36,5,3,344.44,608084.6,13.84,6,0
3,2017-08-12 02:00:00,418.27,3441195.0,0.0,1,3,39.82,616385.8,0.0,2,3,30.04,450424.7,1.04,3,3,34.45,669780.1,1.28,4,3,0.01,159901.5,1.36,5,3,357.56,608174.1,13.96,6,0
3,2017-08-12 02:15:00,418.86,3441300.0,0.0,1,3,40.57,616395.9,0.0,2,3,30.09,450432.2,1.16,3,3,34.17,669788.7,1.28,4,3,0.0,159901.5,1.36,5,3,356.0,608263.3,14.08,6,0
3,2017-08-12 02:30:00,430.98,3441408.0,0.0,1,3,38.85,616405.6,0.0,2,3,30.18,450439.8,1.16,3,3,34.06,669797.2,1.28,4,3,0.0,159901.5,1.44,5,3,348.82,608350.4,14.08,6,0
3,2017-08-12 02:45:00,435.25,3441516.0,0.0,1,3,39.14,616415.4,0.0,2,3,30.29,450447.3,1.12,3,3,34.21,669805.8,1.2,4,3,0.0,159901.5,1.36,5,3,352.09,608438.2,14.08,6,0
3,2017-08-12 04:15:00,398.36,3442145.0,0.0,1,3,40.84,616475.9,0.0,2,3,28.33,450492.3,1.12,3,3,31.48,669856.1,1.28,4,3,0.0,159901.5,1.36,5,3,342.58,608960.6,13.72,6,0
3,2017-08-12 04:30:00,406.79,3442247.0,0.0,1,3,40.63,616486.1,1.04,2,3,27.68,450499.3,1.12,3,3,29.88,669863.6,1.28,4,3,0.0,159901.5,1.36,5,3,340.99,609046.0,13.56,6,0
3,2017-08-12 04:45:00,379.24,3442342.0,0.0,1,3,41.07,616496.3,0.0,2,3,26.78,450506.0,1.12,3,3,28.69,669870.8,1.28,4,3,0.0,159901.5,1.36,5,3,318.86,609125.6,13.24,6,0
3,2017-08-12 05:00:00,382.47,3442437.0,0.0,1,3,39.27,616506.1,0.0,2,3,25.15,450511.7,1.12,3,3,27.76,669877.7,1.28,4,3,0.0,159901.5,1.36,5,3,327.92,609207.7,12.92,6,0
3,2017-08-12 05:15:00,369.5,3442530.0,0.0,1,3,34.16,616514.7,0.0,2,3,39.78,450519.4,1.12,3,3,14.83,669875.6,1.2,4,3,0.0,159901.5,1.36,5,3,315.04,609286.3,12.76,6,0
3,2017-08-12 05:30:00,366.57,3442621.0,0.0,1,3,27.88,616521.6,0.0,2,3,5.34,450520.6,1.12,3,3,0.0,669875.6,1.2,4,3,0.0,159901.5,1.36,5,3,309.61,609363.9,12.32,6,0
3,2017-08-12 10:30:00,418.96,3443681.0,1.44,1,3,91.74,616830.4,4.2,2,3,22.05,450783.3,1.12,3,3,30.02,670197.9,1.28,4,3,19.43,160464.8,1.36,5,3,318.94,609624.8,10.24,6,0
3,2017-08-12 10:45:00,286.04,3443655.0,0.0,1,3,94.3,616854.1,5.24,2,3,25.52,450788.5,1.16,3,3,21.86,670185.6,1.32,4,3,0.01,160463.0,1.36,5,3,210.84,609677.6,9.6,6,0
3,2017-08-12 11:00:00,96.92,3443678.0,0.0,1,3,101.58,616879.4,6.0,2,3,57.46,450802.7,1.16,3,3,29.48,670192.9,1.28,4,3,0.11,160463.0,1.48,5,3,161.73,609717.9,9.16,6,0
3,2017-08-12 11:15:00,3.17,3443679.0,0.0,1,3,84.4,616900.6,2.08,2,3,28.15,450809.7,1.16,3,3,45.11,670203.3,1.28,4,3,0.0,160463.0,1.48,5,3,43.97,609728.9,9.16,6,0
3,2017-08-12 11:30:00,2.03,3443678.0,0.0,1,3,42.25,616889.6,0.0,2,3,28.23,450816.8,1.16,3,3,50.81,670216.1,1.28,4,3,0.0,160463.0,1.48,5,3,4.63,609730.0,9.12,6,0
3,2017-08-12 11:45:00,0.0,3443678.0,0.0,1,3,4.87,616889.1,0.0,2,3,28.48,450823.9,1.16,3,3,36.88,670224.9,1.32,4,3,0.0,160463.0,1.48,5,3,2.7,609730.6,9.16,6,0
3,2017-08-12 12:00:00,2.46,3443679.0,0.0,1,3,42.92,616899.8,1.16,2,3,28.67,450831.1,1.16,3,3,50.12,670237.5,1.28,4,3,0.0,160463.0,1.44,5,3,0.16,609730.5,9.16,6,0
3,2017-08-12 12:15:00,5.69,3443680.0,0.0,1,3,41.62,616910.2,1.28,2,3,28.79,450838.3,1.16,3,3,47.58,670249.4,1.28,4,3,0.0,160463.0,1.48,5,3,0.0,609730.5,9.16,6,0
3,2017-08-12 12:30:00,4.29,3443681.0,0.0,1,3,40.79,616920.4,1.28,2,3,8.25,450840.3,1.12,3,3,1.76,670249.8,1.32,4,3,0.0,160463.0,1.48,5,3,0.0,609730.5,9.16,6,0
3,2017-08-12 12:45:00,3.16,3443682.0,0.0,1,3,39.96,616930.4,1.2,2,3,0.13,450840.3,1.12,3,3,0.03,670249.8,1.2,4,3,0.0,160463.0,1.48,5,3,0.25,609730.6,9.16,6,0
3,2017-08-12 13:00:00,13.52,3443685.0,0.0,1,3,39.98,616940.4,1.28,2,3,0.0,450840.3,1.12,3,3,0.0,670249.8,1.28,4,3,0.0,160463.0,1.44,5,3,0.0,609730.6,9.16,6,0
3,2017-08-12 13:15:00,44.1,3443696.0,0.0,1,3,40.43,616950.5,1.2,2,3,0.0,450840.3,1.12,3,3,0.0,670249.8,1.28,4,3,0.0,160463.0,1.48,5,3,22.33,609736.1,9.24,6,0
3,2017-08-12 13:30:00,37.71,3443706.0,0.0,1,3,19.89,616955.4,1.76,2,3,0.01,450840.3,1.16,3,3,0.0,670249.8,1.28,4,3,0.0,160463.0,1.48,5,3,41.59,609746.5,9.16,6,0
3,2017-08-12 13:45:00,43.34,3443716.0,0.0,1,3,49.65,616967.9,1.12,2,3,0.0,450840.3,1.16,3,3,0.0,670249.8,1.28,4,3,0.0,160463.0,1.44,5,3,40.86,609756.8,9.16,6,0
3,2017-08-12 14:00:00,42.71,3443727.0,0.0,1,3,40.64,616978.0,1.16,2,3,0.0,450840.3,1.12,3,3,0.0,670249.8,1.32,4,3,0.0,160463.0,1.48,5,3,36.24,609765.8,9.16,6,0
3,2017-08-12 14:15:00,44.34,3443738.0,0.0,1,3,42.47,616988.6,1.16,2,3,0.0,450840.3,1.16,3,3,0.0,670249.8,1.32,4,3,0.0,160463.0,1.56,5,3,41.84,609776.3,9.16,6,0
3,2017-08-12 14:30:00,39.73,3443748.0,0.0,1,3,43.14,616999.4,1.12,2,3,0.0,450840.3,1.16,3,3,0.0,670249.8,1.28,4,3,0.0,160463.0,1.48,5,3,33.53,609784.6,9.16,6,0
3,2017-08-12 14:45:00,41.03,3443758.0,0.0,1,3,41.56,617009.8,1.16,2,3,0.0,450840.3,1.16,3,3,0.0,670249.8,1.32,4,3,0.0,160463.0,1.48,5,3,29.64,609792.1,9.16,6,0
3,2017-08-12 15:00:00,47.14,3443770.0,0.0,1,3,41.43,617020.2,1.16,2,3,0.0,450840.3,1.16,3,3,0.0,670249.8,1.32,4,3,0.01,160463.0,1.48,5,3,35.08,609800.8,9.24,6,0
3,2017-08-12 15:15:00,42.04,3443781.0,0.0,1,3,5.13,617021.4,0.0,2,3,0.0,450840.3,1.12,3,3,0.0,670249.8,1.32,4,3,0.0,160463.0,1.48,5,3,25.93,609807.3,9.16,6,0
3,2017-08-12 15:30:00,40.56,3443791.0,0.0,1,3,0.0,617021.4,0.0,2,3,0.0,450840.3,1.16,3,3,0.0,670249.8,1.32,4,3,0.0,160463.0,1.36,5,3,44.75,609818.4,9.16,6,0
3,2017-08-12 15:45:00,45.91,3443802.0,0.0,1,3,0.0,617021.4,0.0,2,3,0.0,450840.3,1.16,3,3,0.0,670249.8,1.32,4,3,0.0,160463.0,1.44,5,3,41.3,609828.8,9.16,6,0
3,2017-08-12 16:00:00,47.05,3443814.0,0.0,1,3,0.0,617021.4,0.0,2,3,0.0,450840.3,1.16,3,3,0.0,670249.8,1.32,4,3,0.0,160463.0,1.48,5,3,40.76,609838.9,9.16,6,0
3,2017-08-12 16:15:00,45.3,3443825.0,0.0,1,3,0.0,617021.4,0.0,2,3,0.0,450840.3,1.16,3,3,0.0,670249.8,1.32,4,3,0.0,160463.0,1.48,5,3,34.34,609847.5,9.16,6,0
