Leak ID,Date,Time,Flow Rate (mᶾ/hr),Net Flow (mᶾ),Pressure (m),Meter ID
2,2017-07-30,18:15:00,81.29,1858063,0.0,W1DM0101
2,2017-07-30,18:15:00,81.29,1858063,0.0,W1DM0101
2,2017-07-30,18:30:00,2.11,1858063,0.0,W1DM0101
2,2017-07-30,18:30:00,2.11,1858063,0.0,W1DM0101
2,2017-07-30,18:45:00,2.19,1858063,0.0,W1DM0101
2,2017-07-30,18:45:00,2.19,1858063,0.0,W1DM0101
2,2017-07-30,19:00:00,0.0,1858063,0.0,W1DM0101
2,2017-07-30,19:00:00,0.0,1858063,0.0,W1DM0101
2,2017-07-30,19:15:00,2.78,1858064,0.0,W1DM0101
2,2017-07-30,19:15:00,2.78,1858064,0.0,W1DM0101
2,2017-07-30,19:30:00,5.68,1858065,0.0,W1DM0101
2,2017-07-30,19:30:00,5.68,1858065,0.0,W1DM0101
2,2017-07-30,19:45:00,6.66,1858066,0.0,W1DM0101
2,2017-07-30,19:45:00,6.66,1858066,0.0,W1DM0101
2,2017-07-30,20:00:00,0.0,1858064,0.0,W1DM0101
2,2017-07-30,20:00:00,0.0,1858064,0.0,W1DM0101
2,2017-07-30,20:15:00,59.84,1858079,0.0,W1DM0101
2,2017-07-30,20:15:00,59.84,1858079,0.0,W1DM0101
2,2017-07-30,20:30:00,73.3,1858097,0.0,W1DM0101
2,2017-07-30,20:30:00,73.3,1858097,0.0,W1DM0101
2,2017-07-30,20:45:00,153.01,1858135,0.0,W1DM0101
2,2017-07-30,20:45:00,153.01,1858135,0.0,W1DM0101
2,2017-07-30,21:00:00,173.1,1858179,0.0,W1DM0101
2,2017-07-30,21:00:00,173.1,1858179,0.0,W1DM0101
2,2017-07-30,21:15:00,175.89,1858223,0.0,W1DM0101
2,2017-07-30,21:15:00,175.89,1858223,0.0,W1DM0101
2,2017-07-30,21:30:00,174.76,1858266,0.0,W1DM0101
2,2017-07-30,21:30:00,174.76,1858266,0.0,W1DM0101
2,2017-07-30,21:45:00,174.61,1858310,0.0,W1DM0101
2,2017-07-30,21:45:00,174.61,1858310,0.0,W1DM0101
2,2017-07-30,22:00:00,172.28,1858353,0.0,W1DM0101
2,2017-07-30,22:00:00,172.28,1858353,0.0,W1DM0101
2,2017-07-30,22:15:00,175.34,1858397,0.0,W1DM0101
2,2017-07-30,22:15:00,175.34,1858397,0.0,W1DM0101
2,2017-07-30,22:30:00,170.42,1858439,0.0,W1DM0101
2,2017-07-30,22:30:00,170.42,1858439,0.0,W1DM0101
2,2017-07-30,22:45:00,173.1,1858483,0.0,W1DM0101
2,2017-07-30,22:45:00,173.1,1858483,0.0,W1DM0101
2,2017-07-30,23:00:00,171.11,1858526,0.0,W1DM0101
2,2017-07-30,23:00:00,171.11,1858526,0.0,W1DM0101
2,2017-07-30,23:15:00,174.11,1858569,0.0,W1DM0101
2,2017-07-30,23:15:00,174.11,1858569,0.0,W1DM0101
2,2017-07-30,23:30:00,173.92,1858613,0.0,W1DM0101
2,2017-07-30,23:30:00,173.92,1858613,0.0,W1DM0101
2,2017-07-30,23:45:00,170.54,1858655,0.0,W1DM0101
2,2017-07-31,00:00:00,169.23,1858697,0.0,W1DM0101
2,2017-07-31,00:15:00,168.43,1858739,0.0,W1DM0101
2,2017-07-31,00:30:00,168.85,1858782,0.0,W1DM0101
2,2017-07-31,00:45:00,166.44,1858823,0.0,W1DM0101
2,2017-07-31,01:00:00,165.33,1858865,0.0,W1DM0101
2,2017-07-31,01:15:00,166.87,1858906,0.0,W1DM0101
2,2017-07-31,01:30:00,162.06,1858947,0.0,W1DM0101
2,2017-07-31,01:45:00,162.02,1858987,0.0,W1DM0101
2,2017-07-31,02:00:00,160.63,1859028,0.0,W1DM0101
2,2017-07-31,02:15:00,162.09,1859068,0.0,W1DM0101
2,2017-07-31,02:30:00,157.9,1859108,0.0,W1DM0101
2,2017-07-31,02:45:00,157.33,1859147,0.0,W1DM0101
2,2017-07-31,03:00:00,158.1,1859186,0.0,W1DM0101
2,2017-07-31,03:15:00,158.15,1859226,0.0,W1DM0101
2,2017-07-31,03:30:00,160.27,1859266,0.0,W1DM0101
2,2017-07-31,03:45:00,160.04,1859306,0.0,W1DM0101
2,2017-07-31,04:00:00,158.02,1859346,0.0,W1DM0101
2,2017-07-31,04:15:00,160.04,1859386,0.0,W1DM0101
2,2017-07-31,04:30:00,159.45,1859425,0.0,W1DM0101
2,2017-07-31,04:45:00,160.09,1859465,0.0,W1DM0101
2,2017-07-31,05:00:00,158.51,1859505,0.0,W1DM0101
2,2017-07-31,05:15:00,159.66,1859545,0.0,W1DM0101
2,2017-07-31,05:30:00,156.99,1859584,0.0,W1DM0101
2,2017-07-31,05:45:00,114.69,1859613,0.0,W1DM0101
2,2017-07-31,06:00:00,111.66,1859640,0.0,W1DM0101
2,2017-07-31,06:15:00,113.47,1859668,0.0,W1DM0101
2,2017-07-31,06:30:00,117.78,1859698,0.0,W1DM0101
2,2017-07-31,06:45:00,108.72,1859725,0.0,W1DM0101
2,2017-07-31,07:00:00,6.15,1859727,0.0,W1DM0101
2,2017-07-31,07:15:00,5.11,1859728,0.0,W1DM0101
2,2017-07-31,07:30:00,4.99,1859729,0.0,W1DM0101
2,2017-07-31,07:45:00,5.13,1859730,0.0,W1DM0101
2,2017-07-31,08:00:00,6.16,1859732,0.0,W1DM0101
2,2017-07-31,08:15:00,6.49,1859734,0.0,W1DM0101
2,2017-07-31,08:30:00,6.88,1859735,0.0,W1DM0101
2,2017-07-31,08:45:00,6.85,1859737,0.0,W1DM0101
2,2017-07-31,09:00:00,6.08,1859739,0.0,W1DM0101
2,2017-07-31,09:15:00,5.38,1859740,0.0,W1DM0101
2,2017-07-31,09:30:00,1.04,1859739,0.0,W1DM0101
2,2017-07-31,09:45:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,10:00:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,10:15:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,10:30:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,10:45:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,11:00:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,11:15:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,11:30:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,11:45:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,12:00:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,12:15:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,12:30:00,1.07,1859739,0.0,W1DM0101
2,2017-07-31,12:45:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,13:00:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,13:15:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,13:30:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,13:45:00,0.0,1859739,0.0,W1DM0101
2,2017-07-31,14:00:00,0.67,1859739,0.0,W1DM0101
2,2017-07-31,14:15:00,12.6,1859742,0.0,W1DM0101
2,2017-07-31,14:30:00,16.31,1859730,0.0,W1DM0101
2,2017-07-31,14:45:00,11.84,1859725,0.0,W1DM0101
2,2017-07-31,15:00:00,18.51,1859728,0.0,W1DM0101
2,2017-07-31,15:15:00,0.53,1859719,0.0,W1DM0101
2,2017-07-31,15:30:00,43.84,1859730,0.0,W1DM0101
2,2017-07-31,15:45:00,109.67,1859757,0.0,W1DM0101
2,2017-07-31,16:00:00,74.92,1859776,0.0,W1DM0101
2,2017-07-31,16:15:00,76.05,1859795,0.0,W1DM0101
2,2017-07-31,16:30:00,84.45,1859816,0.0,W1DM0101
2,2017-07-31,16:45:00,81.93,1859836,0.0,W1DM0101
2,2017-07-31,17:00:00,92.83,1859860,0.0,W1DM0101
2,2017-07-31,17:15:00,110.2,1859887,0.0,W1DM0101
2,2017-07-31,17:30:00,105.55,1859913,0.0,W1DM0101
2,2017-07-31,17:45:00,119.16,1859943,0.0,W1DM0101
2,2017-07-31,18:00:00,122.97,1859974,0.0,W1DM0101
2,2017-07-31,18:15:00,123.48,1860005,0.0,W1DM0101
2,2017-07-31,18:30:00,125.83,1860036,0.0,W1DM0101
2,2017-07-31,18:45:00,126.67,1860068,0.0,W1DM0101
2,2017-07-31,19:00:00,139.88,1860103,0.0,W1DM0101
2,2017-07-31,19:15:00,140.56,1860138,0.0,W1DM0101
2,2017-07-31,19:30:00,140.13,1860173,0.0,W1DM0101
2,2017-07-31,19:45:00,143.31,1860209,0.0,W1DM0101
2,2017-07-31,20:00:00,139.01,1860244,0.0,W1DM0101
2,2017-07-31,20:15:00,134.99,1860277,0.0,W1DM0101
2,2017-07-31,20:30:00,126.8,1860309,0.0,W1DM0101
2,2017-07-31,20:45:00,119.51,1860339,0.0,W1DM0101
2,2017-07-31,21:00:00,101.44,1860361,0.0,W1DM0101
2,2017-07-31,21:15:00,113.98,1860389,0.0,W1DM0101
2,2017-07-31,21:30:00,110.24,1860417,0.0,W1DM0101
2,2017-07-31,21:45:00,106.65,1860444,0.0,W1DM0101
2,2017-07-31,22:00:00,103.49,1860470,0.0,W1DM0101
2,2017-07-31,22:15:00,81.53,1860490,0.0,W1DM0101
2,2017-07-31,22:30:00,34.49,1860498,0.0,W1DM0101
2,2017-07-31,22:45:00,12.13,1860502,0.0,W1DM0101
2,2017-07-31,23:00:00,15.42,1860505,0.0,W1DM0101
2,2017-07-31,23:15:00,17.06,1860510,0.0,W1DM0101
2,2017-07-31,23:30:00,14.13,1860513,0.0,W1DM0101
2,2017-07-31,23:45:00,11.9,1860516,0.0,W1DM0101
2,2017-08-01,00:00:00,23.09,1860522,0.0,W1DM0101
2,2017-08-01,00:15:00,15.85,1860526,0.0,W1DM0101
2,2017-08-01,00:30:00,22.21,1860531,0.0,W1DM0101
2,2017-08-01,00:45:00,30.19,1860539,0.0,W1DM0101
2,2017-08-01,01:00:00,21.29,1860543,0.0,W1DM0101
2,2017-08-01,01:15:00,15.22,1860546,0.0,W1DM0101
2,2017-08-01,01:30:00,16.68,1860550,0.0,W1DM0101
2,2017-08-01,01:45:00,26.41,1860557,0.0,W1DM0101
2,2017-08-01,02:00:00,22.68,1860562,0.0,W1DM0101
2,2017-08-01,02:15:00,18.4,1860566,0.0,W1DM0101
2,2017-08-01,02:30:00,31.92,1860574,0.0,W1DM0101
2,2017-08-01,02:45:00,29.08,1860581,0.0,W1DM0101
2,2017-08-01,03:00:00,28.92,1860589,0.0,W1DM0101
2,2017-08-01,03:15:00,30.33,1860596,0.0,W1DM0101
2,2017-08-01,03:30:00,28.61,1860603,0.0,W1DM0101
2,2017-08-01,03:45:00,32.24,1860611,0.0,W1DM0101
2,2017-08-01,04:00:00,31.02,1860619,0.0,W1DM0101
2,2017-08-01,04:15:00,32.35,1860627,0.0,W1DM0101
2,2017-08-01,04:30:00,31.36,1860635,0.0,W1DM0101
2,2017-08-01,04:45:00,36.92,1860644,0.0,W1DM0101
2,2017-08-01,05:00:00,50.68,1860657,0.0,W1DM0101
2,2017-08-01,05:15:00,51.51,1860670,0.0,W1DM0101
2,2017-08-01,05:30:00,13.77,1860673,0.0,W1DM0101
2,2017-08-01,05:45:00,160.56,1860711,0.0,W1DM0101
2,2017-08-01,06:00:00,0.0,1860711,0.0,W1DM0101
2,2017-08-01,06:15:00,30.37,1860718,0.0,W1DM0101
2,2017-08-01,06:30:00,31.43,1860726,0.0,W1DM0101
2,2017-08-01,06:45:00,31.64,1860734,0.0,W1DM0101
2,2017-08-01,07:00:00,35.15,1860743,0.0,W1DM0101
2,2017-08-01,07:15:00,40.47,1860753,0.0,W1DM0101
2,2017-08-01,07:30:00,58.41,1860768,0.0,W1DM0101
2,2017-08-01,07:45:00,51.32,1860780,0.0,W1DM0101
2,2017-08-01,08:00:00,41.47,1860791,0.0,W1DM0101
2,2017-08-01,08:15:00,36.44,1860800,0.0,W1DM0101
2,2017-08-01,08:30:00,33.02,1860808,0.0,W1DM0101
2,2017-08-01,08:45:00,23.18,1860814,0.0,W1DM0101
2,2017-08-01,09:00:00,34.06,1860823,0.0,W1DM0101
2,2017-08-01,09:15:00,69.9,1860840,0.0,W1DM0101
2,2017-08-01,09:30:00,97.06,1860864,0.0,W1DM0101
2,2017-08-01,09:45:00,107.25,1860891,0.0,W1DM0101
2,2017-08-01,10:00:00,112.05,1860919,0.0,W1DM0101
2,2017-08-01,10:15:00,115.9,1860948,0.0,W1DM0101
2,2017-08-01,10:30:00,101.28,1860974,0.0,W1DM0101
2,2017-08-01,10:45:00,104.16,1861000,0.0,W1DM0101
2,2017-08-01,11:00:00,117.33,1861029,0.0,W1DM0101
2,2017-08-01,11:15:00,117.12,1861058,0.0,W1DM0101
2,2017-08-01,11:30:00,118.24,1861088,0.0,W1DM0101
2,2017-08-01,11:45:00,114.48,1861116,0.0,W1DM0101
2,2017-08-01,12:00:00,113.65,1861145,0.0,W1DM0101
2,2017-08-01,12:15:00,117.02,1861174,0.0,W1DM0101
2,2017-08-01,12:30:00,117.47,1861203,0.0,W1DM0101
2,2017-08-01,12:45:00,118.26,1861233,0.0,W1DM0101
2,2017-08-01,13:00:00,121.92,1861263,0.0,W1DM0101
2,2017-08-01,13:15:00,118.33,1861293,0.0,W1DM0101
2,2017-08-01,13:30:00,117.18,1861322,0.0,W1DM0101
2,2017-08-01,13:45:00,118.41,1861352,0.0,W1DM0101
2,2017-08-01,14:00:00,131.66,1861385,0.0,W1DM0101
2,2017-08-01,14:15:00,151.9,1861423,0.0,W1DM0101
2,2017-08-01,14:30:00,165.06,1861464,0.0,W1DM0101
2,2017-08-01,14:45:00,160.65,1861504,0.0,W1DM0101
2,2017-08-01,15:00:00,139.48,1861539,0.0,W1DM0101
2,2017-08-01,15:15:00,115.54,1861568,0.0,W1DM0101
2,2017-08-01,15:30:00,107.12,1861595,0.0,W1DM0101
2,2017-08-01,15:45:00,106.77,1861622,0.0,W1DM0101
2,2017-08-01,16:00:00,115.77,1861650,0.0,W1DM0101
2,2017-08-01,16:15:00,126.74,1861682,0.0,W1DM0101
2,2017-08-01,16:30:00,129.82,1861715,0.0,W1DM0101
2,2017-08-01,16:45:00,132.43,1861748,0.0,W1DM0101
2,2017-08-01,17:00:00,126.73,1861779,0.0,W1DM0101
2,2017-08-01,17:15:00,136.51,1861814,0.0,W1DM0101
2,2017-08-01,17:30:00,40.52,1861814,0.0,W1DM0101
2,2017-08-01,17:45:00,12.75,1861816,0.0,W1DM0101
2,2017-08-01,18:00:00,1.22,1861816,0.0,W1DM0101
2,2017-08-01,18:15:00,6.41,1861817,0.0,W1DM0101
2,2017-08-01,18:30:00,1.82,1861817,0.0,W1DM0101
2,2017-08-01,18:45:00,1.03,1861815,0.0,W1DM0101
2,2017-08-01,19:00:00,14.2,1861800,0.0,W1DM0101
2,2017-08-01,19:15:00,22.48,1861802,0.0,W1DM0101
2,2017-08-01,19:30:00,11.88,1861802,0.0,W1DM0101
2,2017-08-01,19:45:00,2.48,1861802,0.0,W1DM0101
2,2017-08-01,20:00:00,26.47,1861809,0.0,W1DM0101
2,2017-08-01,20:15:00,197.02,1861858,0.0,W1DM0101
2,2017-08-01,20:30:00,213.49,1861911,0.0,W1DM0101
2,2017-08-01,20:45:00,189.47,1861959,0.0,W1DM0101
2,2017-08-01,21:00:00,174.72,1862002,0.0,W1DM0101
2,2017-08-01,21:15:00,167.91,1862044,0.0,W1DM0101
2,2017-08-01,21:30:00,170.14,1862087,0.0,W1DM0101
2,2017-08-01,21:45:00,165.77,1862128,0.0,W1DM0101
2,2017-08-01,22:00:00,168.53,1862170,0.0,W1DM0101
2,2017-08-01,22:15:00,171.32,1862213,0.0,W1DM0101
2,2017-08-01,22:30:00,176.91,1862257,0.0,W1DM0101
2,2017-08-01,22:45:00,168.48,1862300,0.0,W1DM0101
2,2017-08-01,23:00:00,166.57,1862341,0.0,W1DM0101
2,2017-08-01,23:15:00,167.99,1862383,0.0,W1DM0101
2,2017-08-01,23:30:00,169.57,1862426,0.0,W1DM0101
2,2017-08-01,23:45:00,165.69,1862467,0.0,W1DM0101
2,2017-08-02,00:00:00,163.61,1862508,0.0,W1DM0101
2,2017-08-02,00:15:00,163.39,1862549,0.0,W1DM0101
2,2017-08-02,00:30:00,160.78,1862589,0.0,W1DM0101
2,2017-08-02,00:45:00,159.02,1862629,0.0,W1DM0101
2,2017-08-02,01:00:00,159.07,1862669,0.0,W1DM0101
2,2017-08-02,01:15:00,156.68,1862708,0.0,W1DM0101
2,2017-08-02,01:30:00,155.21,1862747,0.0,W1DM0101
2,2017-08-02,01:45:00,154.84,1862785,0.0,W1DM0101
2,2017-08-02,02:00:00,152.79,1862823,0.0,W1DM0101
2,2017-08-02,02:15:00,154.36,1862862,0.0,W1DM0101
2,2017-08-02,02:30:00,152.95,1862900,0.0,W1DM0101
2,2017-08-02,02:45:00,152.45,1862938,0.0,W1DM0101
2,2017-08-02,03:00:00,154.04,1862977,0.0,W1DM0101
2,2017-08-02,03:15:00,150.91,1863015,0.0,W1DM0101
2,2017-08-02,03:30:00,153.16,1863053,0.0,W1DM0101
2,2017-08-02,03:45:00,153.81,1863091,0.0,W1DM0101
2,2017-08-02,04:00:00,150.66,1863129,0.0,W1DM0101
2,2017-08-02,04:15:00,153.16,1863167,0.0,W1DM0101
2,2017-08-02,04:30:00,151.55,1863205,0.0,W1DM0101
2,2017-08-02,04:45:00,152.77,1863243,0.0,W1DM0101
2,2017-08-02,05:00:00,155.51,1863282,0.0,W1DM0101
2,2017-08-02,05:15:00,147.79,1863319,0.0,W1DM0101
2,2017-08-02,05:30:00,144.59,1863355,0.0,W1DM0101
2,2017-08-02,05:45:00,147.57,1863392,0.0,W1DM0101
2,2017-08-02,06:00:00,148.72,1863428,0.0,W1DM0101
2,2017-08-02,06:15:00,128.4,1863460,0.0,W1DM0101
2,2017-08-02,06:30:00,102.24,1863486,0.0,W1DM0101
2,2017-08-02,06:45:00,107.11,1863513,0.0,W1DM0101
2,2017-08-02,07:00:00,5.62,1863514,0.0,W1DM0101
2,2017-08-02,07:15:00,4.83,1863515,0.0,W1DM0101
2,2017-08-02,07:30:00,4.17,1863516,0.0,W1DM0101
2,2017-08-02,07:45:00,4.81,1863518,0.0,W1DM0101
2,2017-08-02,08:00:00,2.71,1863518,0.0,W1DM0101
2,2017-08-02,08:15:00,3.34,1863519,0.0,W1DM0101
2,2017-08-02,08:30:00,3.54,1863520,0.0,W1DM0101
2,2017-08-02,08:45:00,4.57,1863521,0.0,W1DM0101
2,2017-08-02,09:00:00,4.75,1863522,0.0,W1DM0101
2,2017-08-02,09:15:00,2.98,1863523,0.0,W1DM0101
2,2017-08-02,09:30:00,2.37,1863523,0.0,W1DM0101
2,2017-08-02,09:45:00,1.9,1863523,0.0,W1DM0101
2,2017-08-02,10:00:00,0.0,1863523,0.0,W1DM0101
2,2017-08-02,10:15:00,0.0,1863523,0.0,W1DM0101
2,2017-08-02,10:30:00,0.0,1863523,0.0,W1DM0101
2,2017-08-02,10:45:00,0.0,1863523,0.0,W1DM0101
2,2017-08-02,11:00:00,1.67,1863524,0.0,W1DM0101
2,2017-08-02,11:15:00,0.0,1863524,0.0,W1DM0101
2,2017-08-02,11:30:00,0.0,1863524,0.0,W1DM0101
2,2017-08-02,11:45:00,0.0,1863524,0.0,W1DM0101
2,2017-08-02,12:00:00,0.0,1863524,0.0,W1DM0101
2,2017-08-02,12:15:00,0.0,1863524,0.0,W1DM0101
2,2017-08-02,12:30:00,0.0,1863524,0.0,W1DM0101
2,2017-08-02,12:45:00,0.0,1863524,0.0,W1DM0101
2,2017-08-02,13:00:00,0.0,1863524,0.0,W1DM0101
2,2017-08-02,13:15:00,0.0,1863524,0.0,W1DM0101
2,2017-08-02,13:30:00,0.0,1863524,0.0,W1DM0101
2,2017-08-02,13:45:00,0.0,1863524,0.0,W1DM0101
2,2017-08-02,14:00:00,0.0,1863524,0.0,W1DM0101
2,2017-08-02,14:15:00,0.27,1863523,0.0,W1DM0101
2,2017-08-02,14:30:00,0.12,1863523,0.0,W1DM0101
2,2017-08-02,14:45:00,0.0,1863523,0.0,W1DM0101
2,2017-08-02,15:00:00,0.0,1863523,0.0,W1DM0101
2,2017-08-02,15:15:00,174.8,1863567,0.0,W1DM0101
2,2017-08-02,15:30:00,148.69,1863604,0.0,W1DM0101
2,2017-08-02,15:45:00,95.44,1863628,0.0,W1DM0101
2,2017-08-02,16:00:00,63.7,1863644,0.0,W1DM0101
2,2017-08-02,16:15:00,67.19,1863661,0.0,W1DM0101
2,2017-08-02,16:30:00,74.47,1863679,0.0,W1DM0101
2,2017-08-02,16:45:00,76.39,1863699,0.0,W1DM0101
2,2017-08-02,17:00:00,75.23,1863717,0.0,W1DM0101
2,2017-08-02,17:15:00,69.61,1863735,0.0,W1DM0101
2,2017-08-02,17:30:00,72.51,1863753,0.0,W1DM0101
2,2017-08-02,17:45:00,66.55,1863770,0.0,W1DM0101
2,2017-08-02,18:00:00,70.0,1863787,0.0,W1DM0101
2,2017-08-02,18:15:00,81.1,1863807,0.0,W1DM0101
2,2017-08-02,18:30:00,116.26,1863836,0.0,W1DM0101
2,2017-08-02,18:45:00,127.91,1863868,0.0,W1DM0101
2,2017-08-02,19:00:00,147.45,1863905,0.0,W1DM0101
2,2017-08-02,19:15:00,154.16,1863944,0.0,W1DM0101
2,2017-08-02,19:30:00,151.38,1863982,0.0,W1DM0101
2,2017-08-02,19:45:00,159.47,1864021,0.0,W1DM0101
2,2017-08-02,20:00:00,162.19,1864062,0.0,W1DM0101
2,2017-08-02,20:15:00,163.07,1864103,0.0,W1DM0101
2,2017-08-02,20:30:00,155.93,1864142,0.0,W1DM0101
2,2017-08-02,20:45:00,135.65,1864176,0.0,W1DM0101
2,2017-08-02,21:00:00,125.76,1864207,0.0,W1DM0101
2,2017-08-02,21:15:00,126.3,1864239,0.0,W1DM0101
2,2017-08-02,21:30:00,124.78,1864270,0.0,W1DM0101
2,2017-08-02,21:45:00,116.21,1864299,0.0,W1DM0101
2,2017-08-02,22:00:00,113.09,1864327,0.0,W1DM0101
2,2017-08-02,22:15:00,119.13,1864357,0.0,W1DM0101
2,2017-08-02,22:30:00,124.96,1864388,0.0,W1DM0101
2,2017-08-02,22:45:00,103.86,1864414,0.0,W1DM0101
2,2017-08-02,23:00:00,83.32,1864435,0.0,W1DM0101
2,2017-08-02,23:15:00,68.78,1864452,0.0,W1DM0101
2,2017-08-02,23:30:00,78.35,1864472,0.0,W1DM0101
2,2017-08-02,23:45:00,84.36,1864493,0.0,W1DM0101
2,2017-08-03,00:00:00,86.2,1864514,0.0,W1DM0101
2,2017-08-03,00:15:00,90.34,1864537,0.0,W1DM0101
2,2017-08-03,00:30:00,96.52,1864561,0.0,W1DM0101
2,2017-08-03,00:45:00,92.95,1864584,0.0,W1DM0101
2,2017-08-03,01:00:00,66.21,1864601,0.0,W1DM0101
2,2017-08-03,01:15:00,48.41,1864613,0.0,W1DM0101
2,2017-08-03,01:30:00,62.17,1864629,0.0,W1DM0101
2,2017-08-03,01:45:00,67.53,1864645,0.0,W1DM0101
2,2017-08-03,02:00:00,74.36,1864664,0.0,W1DM0101
2,2017-08-03,02:15:00,79.78,1864684,0.0,W1DM0101
2,2017-08-03,02:30:00,87.24,1864706,0.0,W1DM0101
2,2017-08-03,02:45:00,90.2,1864728,0.0,W1DM0101
2,2017-08-03,03:00:00,93.68,1864752,0.0,W1DM0101
2,2017-08-03,03:15:00,94.66,1864775,0.0,W1DM0101
2,2017-08-03,03:30:00,97.18,1864800,0.0,W1DM0101
2,2017-08-03,03:45:00,99.04,1864825,0.0,W1DM0101
2,2017-08-03,04:00:00,98.51,1864849,0.0,W1DM0101
2,2017-08-03,04:15:00,92.6,1864872,0.0,W1DM0101
2,2017-08-03,04:30:00,86.57,1864894,0.0,W1DM0101
2,2017-08-03,04:45:00,85.52,1864915,0.0,W1DM0101
2,2017-08-03,05:00:00,107.92,1864942,0.0,W1DM0101
2,2017-08-03,05:15:00,131.51,1864975,0.0,W1DM0101
2,2017-08-03,05:30:00,119.19,1865005,0.0,W1DM0101
2,2017-08-03,05:45:00,5.09,1864858,0.0,W1DM0101
2,2017-08-03,06:00:00,1.59,1864858,0.0,W1DM0101
2,2017-08-03,06:15:00,87.34,1864879,0.0,W1DM0101
2,2017-08-03,06:30:00,116.61,1864909,0.0,W1DM0101
2,2017-08-03,06:45:00,132.6,1864942,0.0,W1DM0101
2,2017-08-03,07:00:00,128.5,1864974,0.0,W1DM0101
2,2017-08-03,07:15:00,131.18,1865007,0.0,W1DM0101
2,2017-08-03,07:30:00,131.7,1865040,0.0,W1DM0101
2,2017-08-03,07:45:00,132.29,1865073,0.0,W1DM0101
2,2017-08-03,08:00:00,134.03,1865107,0.0,W1DM0101
2,2017-08-03,08:15:00,120.71,1865137,0.0,W1DM0101
2,2017-08-03,08:30:00,103.75,1865163,0.0,W1DM0101
2,2017-08-03,08:45:00,105.85,1865189,0.0,W1DM0101
2,2017-08-03,09:00:00,9.37,1865192,0.0,W1DM0101
2,2017-08-03,09:15:00,50.73,1865205,0.0,W1DM0101
2,2017-08-03,09:30:00,94.18,1865228,0.0,W1DM0101
2,2017-08-03,09:45:00,97.19,1865252,0.0,W1DM0101
2,2017-08-03,10:00:00,105.59,1865279,0.0,W1DM0101
2,2017-08-03,10:15:00,119.47,1865309,0.0,W1DM0101
2,2017-08-03,10:30:00,106.66,1865335,0.0,W1DM0101
2,2017-08-03,10:45:00,92.36,1865358,0.0,W1DM0101
2,2017-08-03,11:00:00,95.4,1865382,0.0,W1DM0101
2,2017-08-03,11:15:00,116.58,1865411,0.0,W1DM0101
2,2017-08-03,11:30:00,121.35,1865442,0.0,W1DM0101
2,2017-08-03,11:45:00,117.26,1865471,0.0,W1DM0101
2,2017-08-03,12:00:00,109.55,1865499,0.0,W1DM0101
2,2017-08-03,12:15:00,107.68,1865525,0.0,W1DM0101
2,2017-08-03,12:30:00,108.71,1865553,0.0,W1DM0101
2,2017-08-03,12:45:00,115.1,1865581,0.0,W1DM0101
2,2017-08-03,13:00:00,116.54,1865611,0.0,W1DM0101
2,2017-08-03,13:15:00,120.84,1865641,0.0,W1DM0101
2,2017-08-03,13:30:00,121.76,1865671,0.0,W1DM0101
2,2017-08-03,13:45:00,123.35,1865702,0.0,W1DM0101
2,2017-08-03,14:00:00,125.39,1865733,0.0,W1DM0101
2,2017-08-03,14:15:00,133.79,1865767,0.0,W1DM0101
2,2017-08-03,14:30:00,135.91,1865801,0.0,W1DM0101
2,2017-08-03,14:45:00,123.61,1865832,0.0,W1DM0101
2,2017-08-03,15:00:00,110.09,1865859,0.0,W1DM0101
2,2017-08-03,15:15:00,110.1,1865887,0.0,W1DM0101
2,2017-08-03,15:30:00,126.15,1865918,0.0,W1DM0101
2,2017-08-03,15:45:00,130.34,1865951,0.0,W1DM0101
2,2017-08-03,16:00:00,133.66,1865984,0.0,W1DM0101
2,2017-08-03,16:15:00,133.2,1866018,0.0,W1DM0101
2,2017-08-03,16:30:00,137.22,1866052,0.0,W1DM0101
2,2017-08-03,16:45:00,137.02,1866086,0.0,W1DM0101
2,2017-08-03,17:00:00,135.94,1866120,0.0,W1DM0101
2,2017-08-03,17:15:00,121.04,1866150,0.0,W1DM0101
2,2017-08-03,17:30:00,8.24,1866137,0.0,W1DM0101
2,2017-08-03,17:45:00,4.0,1866138,0.0,W1DM0101
2,2017-08-03,18:00:00,0.16,1866137,0.0,W1DM0101
2,2017-08-03,18:15:00,0.53,1866137,0.0,W1DM0101
2,2017-08-03,18:30:00,0.0,1866137,0.0,W1DM0101
2,2017-08-03,18:45:00,0.0,1866137,0.0,W1DM0101
2,2017-08-03,19:00:00,0.0,1866137,0.0,W1DM0101
